student_id,student_name,student_gpa,student_category,student_location,internship_id,company,title,internship_location,stipend,work_mode,similarity_score,success_probability
STU00586,Kavya K. Pandey,8.41,general,Ahmedabad,INT00013,TCS,Full Stack Developer Intern,Kolkata,32004.0,Remote,0.6058098357473272,0.6657385095555666
STU00987,Advaith Singh,8.06,general,Bangalore,INT00147,TCS,Web Developer Intern,Surat,44561.0,On-site,0.5533781063333791,0.7443520096478232
STU00851,Harsh B. Aggarwal,7.41,general,Jaipur,INT00181,TCS,Backend Developer Intern,Bangalore,37398.0,Remote,0.5749179496203786,0.7118901588055326
STU00608,Sunita H. Jain,7.16,reserved,Kolkata,INT00151,Accenture,Strategy Intern,Mumbai,88233.0,On-site,0.5852502015573521,0.6948583515518155
STU00862,Anika Mehta,8.04,reserved,Surat,INT00163,Netflix,Cloud Engineer Intern,Kolkata,87589.0,Remote,0.5821971772944745,0.6991424925040404
STU00425,Karan S. Mishra,7.92,reserved,Bangalore,INT00148,Cognizant,Full Stack Developer Intern,Kolkata,37232.0,On-site,0.6022222213699862,0.6677902829320951
STU00035,Sunita Chopra,7.87,reserved,Surat,INT00144,KPMG,Product Management Intern,Ahmedabad,53557.0,On-site,0.5578675840714076,0.7342869549652016
STU00973,Sara Z. Goyal,8.27,general,Kolkata,INT00061,TCS,Full Stack Developer Intern,Mumbai,46027.0,Hybrid,0.5783646137608875,0.7034275462094101
STU00153,Krishna Shah,6.54,reserved,Bangalore,INT00200,Zomato,Deep Learning Intern,Jaipur,43384.0,Remote,0.5839129446365114,0.6936977738850465
STU00948,Rekha V. Mehta,7.11,general,Pune,INT00104,Amazon,AI Research Intern,Gurgaon,121750.0,Remote,0.6059647019058207,0.6604077747307081
STU00171,Vihaan Aggarwal,7.93,general,Mumbai,INT00028,McKinsey,Graphic Designer Intern,Chennai,57996.0,Hybrid,0.5645371454234516,0.7223130769101922
STU00714,Nisha Mehta,6.98,general,Gurgaon,INT00101,HDFC Bank,Cybersecurity Intern,Delhi,92686.0,On-site,0.6001704538615531,0.6688469951714621
STU00581,Fatima Malhotra,7.35,general,Kolkata,INT00115,Ola,Web Developer Intern,Gurgaon,45467.0,Remote,0.5655760512548177,0.7204586712713902
STU00696,Sai Singh,6.55,female,Ahmedabad,INT00133,Netflix,ML Engineer Intern,Chennai,115532.0,Remote,0.6216296483937748,0.6358030946789932
STU00050,Saanvi I. Pandey,6.48,general,Bangalore,INT00119,JP Morgan,Full Stack Developer Intern,Noida,110395.0,On-site,0.5834194610743911,0.6926970649580982
STU00786,Khushi Goyal,6.61,general,Chennai,INT00096,Wipro,Software Engineer Intern,Pune,39744.0,Hybrid,0.595119697050176,0.6750531208387914
STU00213,Fatima Chopra,7.99,general,Pune,INT00147,TCS,Web Developer Intern,Surat,44561.0,On-site,0.5780570529924531,0.7005639833249314
STU00378,Ishaan Shah,7.36,rural,Chennai,INT00098,Ola,React Developer Intern,Surat,40323.0,On-site,0.563068335058796,0.7218522430845652
STU00140,Krishna Rajput,7.48,general,Pune,INT00186,Ola,Mobile App Developer Intern,Ahmedabad,54303.0,On-site,0.5808217958374925,0.6944486500137714
STU00375,Diya Verma,6.93,reserved,Kolkata,INT00137,Wipro,Software Engineer Intern,Delhi,25404.0,Hybrid,0.6077395946575237,0.6537982935932621
STU00147,Ayaan B. Gupta,6.79,general,Noida,INT00004,EY,Software Engineer Intern,Noida,70294.0,Hybrid,0.5728709905696152,0.7048417700460318
STU00518,Lata Singh,7.09,general,Jaipur,INT00017,JP Morgan,Software Engineer Intern,Chennai,67564.0,Hybrid,0.5823085509037174,0.6905419918809409
STU00130,Vikram Chauhan,8.88,general,Bangalore,INT00116,PhonePe,Data Analyst Intern,Delhi,51217.0,On-site,0.5539268058978086,0.7328552053414681
STU00510,Rohan Patel,6.86,general,Mumbai,INT00117,Infosys,Full Stack Developer Intern,Surat,28808.0,On-site,0.625611555101559,0.6252772588597766
STU00678,Rita Singh,8.3,reserved,Delhi,INT00116,PhonePe,Data Analyst Intern,Delhi,51217.0,On-site,0.544327906786187,0.7467602838944674
STU00759,Pooja Malhotra,7.31,rural,Kolkata,INT00078,Cognizant,Software Engineer Intern,Mumbai,38394.0,On-site,0.5695361519989545,0.7085186536397574
STU00129,Sunita Verma,7.23,general,Hyderabad,INT00176,Swiggy,ML Engineer Intern,Jaipur,43993.0,Hybrid,0.5820516870756152,0.6892929108414185
STU00335,Sai Sharma,8.7,female,Mumbai,INT00074,TCS,Web Developer Intern,Jaipur,41727.0,On-site,0.5328348284954519,0.762413779521843
STU00910,Aditya Singh,8.26,general,Delhi,INT00156,TCS,Business Analyst Intern,Chennai,33979.0,On-site,0.5501679924510751,0.7355370595092106
STU00642,Vihaan Nair,6.36,reserved,Gurgaon,INT00153,PhonePe,Data Analyst Intern,Bangalore,53174.0,Hybrid,0.5781402780155755,0.6921863019899679
STU00306,Pari Rajput,7.5,female,Jaipur,INT00068,KPMG,Data Science Intern,Mumbai,79911.0,On-site,0.5636091544293722,0.7132843990911768
STU00527,Shaurya Kumar,7.29,general,Pune,INT00030,Microsoft,ML Engineer Intern,Noida,143654.0,On-site,0.5836013424322195,0.683092322274778
STU00872,Suresh Aggarwal,6.82,general,Kolkata,INT00190,Amazon,Data Science Intern,Pune,130868.0,On-site,0.5839396468489443,0.6824948901048465
STU00281,Reyansh V. Yadav,6.88,general,Kolkata,INT00124,JP Morgan,InfoSec Intern,Gurgaon,75792.0,Hybrid,0.5762470622224354,0.693844405176419
STU00295,Nisha Nair,7.58,general,Jaipur,INT00150,Flipkart,Deep Learning Intern,Jaipur,54142.0,On-site,0.5611878493416924,0.7162841715538798
STU00706,Aadhya Pandey,8.44,general,Bangalore,INT00178,JP Morgan,Data Science Intern,Bangalore,97728.0,Remote,0.5392817994268786,0.7488964023282882
STU00715,Geeta T. Aggarwal,6.98,general,Bangalore,INT00195,Morgan Stanley,InfoSec Intern,Ahmedabad,98931.0,Hybrid,0.6183422082317892,0.6300194946141227
STU00184,Dev Mittal,7.88,reserved,Pune,INT00036,PwC,ML Engineer Intern,Chennai,62304.0,On-site,0.5538308536701027,0.7254388362587274
STU00716,Vivaan A. Pandey,7.17,reserved,Bangalore,INT00021,Tech Mahindra,Backend Developer Intern,Kolkata,32304.0,On-site,0.5829554476145027,0.6810717662077002
STU00751,Pooja Tiwari,6.71,general,Jaipur,INT00198,Ola,Deep Learning Intern,Chennai,53119.0,Hybrid,0.5758183829885652,0.6916768732471913
STU00397,Pihu G. Mishra,7.76,rural,Pune,INT00021,Tech Mahindra,Backend Developer Intern,Kolkata,32304.0,On-site,0.5491475295714714,0.7314417838303562
STU00408,Fatima Kumar,6.54,reserved,Pune,INT00045,Microsoft,Site Reliability Intern,Pune,91959.0,On-site,0.5777972095581483,0.687934077009206
STU00749,Ira Mehta,7.03,rural,Pune,INT00199,HCL Technologies,Frontend Developer Intern,Mumbai,38715.0,On-site,0.6076589707690805,0.6428528230014835
STU00889,Sara Kapoor,6.1,general,Jaipur,INT00024,Ola,Data Analyst Intern,Jaipur,75338.0,On-site,0.5957049949704496,0.6604871830290491
STU00846,Aahan Verma,6.21,general,Gurgaon,INT00154,ICICI Bank,Cybersecurity Intern,Ahmedabad,105528.0,On-site,0.5860143727670452,0.6749977008122433
STU00326,Arnav O. Chauhan,7.32,general,Ahmedabad,INT00140,Freshworks,Android Developer Intern,Surat,53369.0,Remote,0.5565302255476523,0.7190293889604408
STU00224,Advaith M. Patel,6.2,general,Hyderabad,INT00193,Zomato,Android Developer Intern,Jaipur,61684.0,Hybrid,0.6136503998085856,0.6318135266417616
STU00647,Nikhil E. Chauhan,7.3,general,Mumbai,INT00020,TCS,Full Stack Developer Intern,Kolkata,25812.0,On-site,0.5650316130291145,0.7041800697197601
STU00679,Amit Agarwal,7.08,general,Delhi,INT00108,Goldman Sachs,Strategy Intern,Gurgaon,110539.0,On-site,0.6144228056797366,0.6299351336835756
STU00394,Reyansh Bansal,7.22,reserved,Kolkata,INT00170,Axis Bank,Product Management Intern,Kolkata,64904.0,On-site,0.5791568574167547,0.6826587317867419
STU00943,Suresh Q. Pandey,8.29,general,Mumbai,INT00046,Goldman Sachs,InfoSec Intern,Mumbai,67597.0,Remote,0.6049201543880425,0.6436471489062938
STU00110,Daksh Bansal,6.65,general,Chennai,INT00059,Microsoft,Site Reliability Intern,Hyderabad,119893.0,On-site,0.5906788162300936,0.6643912099152678
STU00966,Shaurya Shah,6.53,rural,Chennai,INT00011,Meta,Backend Developer Intern,Pune,92363.0,On-site,0.5728136193493126,0.6910777821174754
STU00454,Rahul Singh,7.09,rural,Ahmedabad,INT00004,EY,Software Engineer Intern,Noida,70294.0,Hybrid,0.5696410521730465,0.6958242849339197
STU00024,Vikram M. Joshi,6.61,reserved,Delhi,INT00095,Freshworks,Data Analyst Intern,Ahmedabad,42953.0,On-site,0.6084556682774097,0.6362837730200529
STU00553,Atharv Yadav,7.92,rural,Bangalore,INT00111,Wipro,Full Stack Developer Intern,Gurgaon,46374.0,On-site,0.5543312883284199,0.717074243429796
STU00106,Sunita X. Joshi,7.36,general,Kolkata,INT00168,Flipkart,Data Analyst Intern,Kolkata,70819.0,On-site,0.6066043908605099,0.6381345347457089
STU00371,Darsh V. Yadav,7.61,general,Hyderabad,INT00169,Google,Cloud Engineer Intern,Chennai,144491.0,Remote,0.5788923317540036,0.6792770659487605
STU00629,Atharv Goel,7.99,rural,Ahmedabad,INT00112,Axis Bank,Data Science Intern,Pune,97221.0,On-site,0.5694381986362933,0.6926010091467776
STU00291,Sunita R. Tiwari,7.05,general,Gurgaon,INT00002,Axis Bank,ML Engineer Intern,Kolkata,74110.0,On-site,0.5791859850049388,0.6770412432647719
STU00149,Aarav Mehta,7.93,general,Mumbai,INT00139,Accenture,ML Engineer Intern,Noida,61596.0,Remote,0.5835079600494476,0.669972671890263
STU00458,Amit J. Shah,7.87,rural,Noida,INT00034,Flipkart,React Developer Intern,Noida,78353.0,Hybrid,0.5966796981438176,0.6501853301164887
STU00861,Nisha Tiwari,7.11,female,Kolkata,INT00156,TCS,Business Analyst Intern,Chennai,33979.0,On-site,0.5614071739339059,0.7029736098878303
STU00105,Amit H. Nair,6.85,general,Hyderabad,INT00059,Microsoft,Site Reliability Intern,Hyderabad,119893.0,On-site,0.619744030655053,0.6149824887356485
STU00795,Saanvi Goel,7.95,general,Chennai,INT00158,Google,Cloud Engineer Intern,Kolkata,121071.0,Remote,0.5944219419806345,0.6527436856542582
STU00034,Ira Kumar,6.85,general,Chennai,INT00187,Tech Mahindra,Software Engineer Intern,Ahmedabad,37157.0,Remote,0.6010577697267623,0.6427107779380954
STU00308,Daksh Aggarwal,7.41,female,Hyderabad,INT00100,Goldman Sachs,ML Engineer Intern,Hyderabad,90570.0,Remote,0.5634185820489312,0.6976072412178091
STU00804,Reyansh S. Mishra,6.87,general,Hyderabad,INT00164,Cognizant,Software Engineer Intern,Mumbai,49568.0,Remote,0.5672472468674438,0.6916004979463184
STU00823,Fatima C. Verma,8.28,general,Mumbai,INT00106,KPMG,Full Stack Developer Intern,Mumbai,77523.0,Remote,0.5508852292247166,0.7156138223260811
STU00855,Vihaan L. Chauhan,6.22,rural,Noida,INT00163,Netflix,Cloud Engineer Intern,Kolkata,87589.0,Remote,0.618376210518634,0.6142175269172142
STU00621,Krishna Y. Tiwari,7.19,general,Surat,INT00151,Accenture,Strategy Intern,Mumbai,88233.0,On-site,0.5754130864933409,0.6780710234808713
STU00246,Aadhya Jindal,7.35,reserved,Hyderabad,INT00100,Goldman Sachs,ML Engineer Intern,Hyderabad,90570.0,Remote,0.5831422633429888,0.6664486829365617
STU00746,Aditya Tiwari,6.88,reserved,Jaipur,INT00177,JP Morgan,InfoSec Intern,Chennai,99132.0,On-site,0.5618847108456668,0.6980679207057394
STU00733,Kartik Verma,6.64,rural,Jaipur,INT00022,JP Morgan,InfoSec Intern,Pune,62507.0,Hybrid,0.5699085647786908,0.6851986943613957
STU00159,Pihu Sharma,6.32,general,Jaipur,INT00063,Google,Cloud Engineer Intern,Pune,88330.0,On-site,0.5764054025050626,0.6739531596117674
STU00947,Advaith D. Joshi,8.61,general,Chennai,INT00172,Freshworks,AI Research Intern,Surat,79961.0,On-site,0.5233970627671122,0.7533982200246255
STU00366,Darsh Z. Saxena,7.22,rural,Ahmedabad,INT00126,HDFC Bank,Software Engineer Intern,Ahmedabad,72453.0,On-site,0.5584360450983913,0.7003080838046383
STU00017,Lata M. Yadav,7.31,female,Mumbai,INT00104,Amazon,AI Research Intern,Gurgaon,121750.0,Remote,0.5653145914968037,0.6897479214124902
STU00723,Nisha Chauhan,7.59,general,Mumbai,INT00027,Zomato,iOS Developer Intern,Pune,78750.0,Hybrid,0.6179497198803481,0.6105049737061611
STU00298,Sneha Mittal,6.48,general,Mumbai,INT00179,Microsoft,Site Reliability Intern,Jaipur,110490.0,On-site,0.5784830062330721,0.6696524433291945
STU00567,Ishaan Mishra,7.35,general,Delhi,INT00049,McKinsey,Data Science Intern,Bangalore,78465.0,On-site,0.5819631952917632,0.6637482098627047
STU00278,Karan Saxena,6.19,female,Chennai,INT00133,Netflix,ML Engineer Intern,Chennai,115532.0,Remote,0.578216273943388,0.6681843850052603
STU00290,Pari U. Sharma,7.33,general,Jaipur,INT00187,Tech Mahindra,Software Engineer Intern,Ahmedabad,37157.0,Remote,0.5749689740314923,0.6723143729726682
STU00048,Krishna D. Jindal,7.12,rural,Kolkata,INT00138,Tech Mahindra,Business Analyst Intern,Delhi,34042.0,On-site,0.568874012636533,0.6805106532718996
STU00123,Ishaan Patel,7.72,female,Noida,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.542222690795461,0.7204853122824888
STU00183,Rahul Verma,7.32,rural,Jaipur,INT00200,Zomato,Deep Learning Intern,Jaipur,43384.0,Remote,0.5884697451020662,0.6508181984231386
STU00961,Riya F. Goyal,6.81,general,Surat,INT00081,Zomato,Mobile App Developer Intern,Gurgaon,45109.0,Remote,0.5675427090024054,0.6822002790971332
STU00824,Ishaan Nair,7.07,rural,Kolkata,INT00066,PwC,ML Engineer Intern,Delhi,50003.0,On-site,0.5923985085179128,0.6438622412919638
STU00296,Atharv G. Rajput,6.67,reserved,Chennai,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.6166504344441595,0.6074513762119016
STU00507,Shaurya O. Tiwari,7.7,reserved,Noida,INT00166,Google,Software Engineer Intern,Gurgaon,122179.0,Remote,0.5914859953320212,0.645090134929332
STU00437,Lata Nair,7.8,general,Surat,INT00065,Freshworks,Mobile App Developer Intern,Noida,41499.0,On-site,0.5677704721610942,0.680284619695225
STU00547,Ajay T. Gupta,6.65,reserved,Noida,INT00114,ICICI Bank,InfoSec Intern,Kolkata,81207.0,On-site,0.5845846834732712,0.6541322431697363
STU00605,Karan Bansal,6.96,general,Gurgaon,INT00186,Ola,Mobile App Developer Intern,Ahmedabad,54303.0,On-site,0.6183477719775966,0.6032148299971819
STU00407,Arjun Q. Jain,7.89,general,Mumbai,INT00164,Cognizant,Software Engineer Intern,Mumbai,49568.0,Remote,0.5375491422675938,0.7230161020744175
STU00806,Reyansh Shah,7.85,reserved,Kolkata,INT00168,Flipkart,Data Analyst Intern,Kolkata,70819.0,On-site,0.5948332840800744,0.6370457565224625
STU00902,Sara Gupta,7.68,general,Mumbai,INT00187,Tech Mahindra,Software Engineer Intern,Ahmedabad,37157.0,Remote,0.5545037876843916,0.6974695323366102
STU00542,Dev Tiwari,7.47,general,Pune,INT00184,Accenture,Product Designer Intern,Delhi,41315.0,Hybrid,0.541977083401831,0.7154174302235118
STU00479,Aditya V. Kapoor,7.35,general,Jaipur,INT00057,Freshworks,AI Research Intern,Hyderabad,42547.0,Hybrid,0.5445618869212153,0.7111395876926352
STU00564,Nikhil G. Thakur,7.37,general,Hyderabad,INT00010,PwC,Business Analyst Intern,Hyderabad,44652.0,On-site,0.5472558804975693,0.7070893398057215
STU00892,Reyansh F. Joshi,7.45,general,Ahmedabad,INT00070,Netflix,AI Research Intern,Chennai,143656.0,Hybrid,0.576656614748754,0.6620428992824946
STU00620,Meena W. Mishra,6.94,rural,Mumbai,INT00035,TCS,Product Management Intern,Pune,39272.0,Hybrid,0.6078318000381188,0.6149302789056676
STU00838,Neha Joshi,6.88,general,Pune,INT00026,Zomato,Mobile App Developer Intern,Gurgaon,61191.0,Remote,0.5854384129428671,0.6478922805492017
STU00812,Darsh O. Kapoor,7.59,rural,Noida,INT00079,Goldman Sachs,Full Stack Developer Intern,Kolkata,80331.0,Remote,0.5420611784917224,0.7128581991510312
STU00004,Vikram Joshi,7.05,general,Chennai,INT00133,Netflix,ML Engineer Intern,Chennai,115532.0,Remote,0.5853661299885767,0.6473478570354516
STU00552,Lata Sharma,7.53,general,Jaipur,INT00107,Axis Bank,ML Engineer Intern,Jaipur,96758.0,On-site,0.5462366875998921,0.7050928774418981
STU00304,Ira G. Aggarwal,7.84,general,Pune,INT00011,Meta,Backend Developer Intern,Pune,92363.0,On-site,0.5342999527749908,0.7227523926544043
STU00526,Anika B. Sharma,6.63,general,Kolkata,INT00195,Morgan Stanley,InfoSec Intern,Ahmedabad,98931.0,Hybrid,0.5708372958799345,0.6678669693305371
STU00929,Anika Patel,8.14,general,Jaipur,INT00007,HDFC Bank,InfoSec Intern,Ahmedabad,67310.0,On-site,0.528508295138427,0.7308938672045326
STU00528,Atharv Chauhan,7.08,rural,Ahmedabad,INT00044,Infosys,Strategy Intern,Chennai,39156.0,Remote,0.5843705914815033,0.6466045621106719
STU00894,Sita Aggarwal,6.89,general,Hyderabad,INT00158,Google,Cloud Engineer Intern,Kolkata,121071.0,Remote,0.5736766931044064,0.6624197800352467
STU00119,Karan Chauhan,7.24,general,Gurgaon,INT00025,Paytm,Deep Learning Intern,Pune,68780.0,On-site,0.5638101201536097,0.6768809118244583
STU00238,Ravi U. Kapoor,6.96,general,Kolkata,INT00070,Netflix,AI Research Intern,Chennai,143656.0,Hybrid,0.5661663532202499,0.671424055394702
STU00083,Vivaan Pandey,8.17,rural,Delhi,INT00002,Axis Bank,ML Engineer Intern,Kolkata,74110.0,On-site,0.5480155964351093,0.6977387342642014
STU00082,Fatima Jain,6.59,reserved,Surat,INT00092,PwC,Backend Developer Intern,Ahmedabad,42040.0,Hybrid,0.5644805765170778,0.6726466974101724
STU00695,Suresh Gupta,7.21,female,Chennai,INT00029,Netflix,Software Engineer Intern,Mumbai,123369.0,On-site,0.5763612196959199,0.6546570589109586
STU00077,Harsh Agarwal,9.04,general,Gurgaon,INT00028,McKinsey,Graphic Designer Intern,Chennai,57996.0,Hybrid,0.5300869367167771,0.7236211107300776
STU00628,Myra T. Kumar,7.84,general,Hyderabad,INT00158,Google,Cloud Engineer Intern,Kolkata,121071.0,Remote,0.5622022449995216,0.6753073501466126
STU00266,Aadhya K. Iyer,6.79,general,Ahmedabad,INT00031,EY,Data Analyst Intern,Kolkata,70257.0,On-site,0.5525556009338518,0.6896518150362432
STU00091,Ishaan Y. Mehta,7.93,general,Kolkata,INT00158,Google,Cloud Engineer Intern,Kolkata,121071.0,Remote,0.5864020904783289,0.6373798959836068
STU00189,Kartik Jain,6.6,general,Delhi,INT00134,Freshworks,Frontend Developer Intern,Gurgaon,60155.0,Remote,0.5581007755864045,0.6793300895499257
STU00257,Harsh Jindal,7.44,general,Kolkata,INT00030,Microsoft,ML Engineer Intern,Noida,143654.0,On-site,0.5533089803769168,0.6854570351096747
STU00111,Shaurya Z. Kapoor,6.74,general,Mumbai,INT00126,HDFC Bank,Software Engineer Intern,Ahmedabad,72453.0,On-site,0.5546343092322394,0.6829701270318803
STU00368,Aditi G. Sharma,7.09,general,Noida,INT00088,Amazon,ML Engineer Intern,Pune,97486.0,On-site,0.5803579798665097,0.6432530530555187
STU00092,Anaya Mittal,6.18,reserved,Ahmedabad,INT00095,Freshworks,Data Analyst Intern,Ahmedabad,42953.0,On-site,0.6057480774301828,0.6048946982837587
STU00062,Sunita Tiwari,8.81,general,Kolkata,INT00013,TCS,Full Stack Developer Intern,Kolkata,32004.0,Remote,0.5294487458069401,0.7190106599492241
STU00168,Nisha Joshi,7.17,general,Surat,INT00078,Cognizant,Software Engineer Intern,Mumbai,38394.0,On-site,0.5545589245024818,0.6805066567819879
STU00356,Ayaan Goel,7.7,female,Noida,INT00058,Morgan Stanley,Backend Developer Intern,Pune,98309.0,Hybrid,0.5782406105660486,0.6435638864175561
STU00472,Anaya L. Shah,6.64,general,Noida,INT00023,McKinsey,Product Management Intern,Noida,63869.0,Remote,0.5900760803542888,0.6252439177161889
STU00730,Ajay Z. Verma,7.06,female,Bangalore,INT00145,Meta,Cloud Engineer Intern,Ahmedabad,100989.0,On-site,0.5730980345822037,0.6505383332135176
STU00525,Aarav Kumar,6.92,general,Surat,INT00143,ICICI Bank,Product Management Intern,Gurgaon,85633.0,On-site,0.5551039709655206,0.6773045944015078
STU00858,Atharv T. Saxena,7.09,general,Chennai,INT00016,Paytm,Data Science Intern,Jaipur,75708.0,On-site,0.5485345343423293,0.6867728127705852
STU00624,Reyansh Nair,7.98,rural,Mumbai,INT00114,ICICI Bank,InfoSec Intern,Kolkata,81207.0,On-site,0.5802304287223267,0.6388587415893804
STU00151,Arnav D. Joshi,8.13,general,Mumbai,INT00164,Cognizant,Software Engineer Intern,Mumbai,49568.0,Remote,0.5550755857552956,0.6755549433256178
STU00867,Aryan Jindal,7.57,general,Delhi,INT00137,Wipro,Software Engineer Intern,Delhi,25404.0,Hybrid,0.5675162003361612,0.6567903570392987
STU00026,Advaith Kumar,7.34,general,Delhi,INT00112,Axis Bank,Data Science Intern,Pune,97221.0,On-site,0.5370265366744116,0.6982519459561354
STU00673,Nikhil Kapoor,6.89,reserved,Ahmedabad,INT00177,JP Morgan,InfoSec Intern,Chennai,99132.0,On-site,0.5632077877899928,0.658882818523558
STU00268,Aadhya Bansal,6.38,female,Delhi,INT00137,Wipro,Software Engineer Intern,Delhi,25404.0,Hybrid,0.5608591242059917,0.6618764247749593
STU00871,Ira Sharma,6.58,reserved,Pune,INT00108,Goldman Sachs,Strategy Intern,Gurgaon,110539.0,On-site,0.5529019912583604,0.672853455284179
STU00515,Vikram Pandey,7.55,reserved,Ahmedabad,INT00139,Accenture,ML Engineer Intern,Noida,61596.0,Remote,0.5582510859713339,0.6645791973483881
STU00207,Khushi Chauhan,7.8,general,Noida,INT00007,HDFC Bank,InfoSec Intern,Ahmedabad,67310.0,On-site,0.5883521201352849,0.6191126300788962
STU00064,Shaurya Kapoor,6.55,reserved,Pune,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.588810215442154,0.6173630440485108
STU00270,Ananya N. Kumar,7.45,general,Delhi,INT00186,Ola,Mobile App Developer Intern,Ahmedabad,54303.0,On-site,0.5856056139871033,0.6220571112695719
STU00616,Geeta E. Chauhan,7.75,reserved,Delhi,INT00159,Meta,Deep Learning Intern,Delhi,91362.0,On-site,0.5417824052840919,0.6874154687367444
STU00615,Aahan S. Goyal,7.3,rural,Kolkata,INT00095,Freshworks,Data Analyst Intern,Ahmedabad,42953.0,On-site,0.5869227887970175,0.6195710561846638
STU00292,Ishaan Malhotra,6.87,general,Ahmedabad,INT00200,Zomato,Deep Learning Intern,Jaipur,43384.0,Remote,0.5858031375119126,0.6195347191035647
STU00502,Dev F. Thakur,6.67,rural,Kolkata,INT00117,Infosys,Full Stack Developer Intern,Surat,28808.0,On-site,0.5795955978720835,0.6284438733636891
STU00148,Krishna Goel,7.29,rural,Noida,INT00055,Deloitte,Backend Developer Intern,Mumbai,41437.0,On-site,0.5457311736154137,0.6784240052345749
STU00819,Amit Verma,6.98,general,Noida,INT00055,Deloitte,Backend Developer Intern,Mumbai,41437.0,On-site,0.5585396689732534,0.658658210735055
STU00488,Pihu U. Jindal,7.05,reserved,Ahmedabad,INT00136,PhonePe,iOS Developer Intern,Chennai,58638.0,Hybrid,0.5596556369385051,0.6567596230944914
STU00232,Ayaan Iyer,7.34,general,Bangalore,INT00045,Microsoft,Site Reliability Intern,Pune,91959.0,On-site,0.5597028410821616,0.6566363921385864
STU00556,Vikram Iyer,6.6,reserved,Hyderabad,INT00196,Tech Mahindra,Full Stack Developer Intern,Hyderabad,32253.0,On-site,0.6086858168496482,0.5823898208508672
STU00286,Myra Agarwal,7.51,rural,Pune,INT00186,Ola,Mobile App Developer Intern,Ahmedabad,54303.0,On-site,0.5622475434524549,0.6519517119880476
STU00785,Kavya Verma,6.72,rural,Bangalore,INT00159,Meta,Deep Learning Intern,Delhi,91362.0,On-site,0.5849731331929788,0.6154523922353793
STU00989,Aditi Yadav,6.61,general,Bangalore,INT00197,Microsoft,Machine Learning Intern,Pune,116094.0,Remote,0.5833748694164664,0.6176464609087243
STU01000,Advaith Verma,7.62,female,Kolkata,INT00081,Zomato,Mobile App Developer Intern,Gurgaon,45109.0,Remote,0.5608109897337015,0.6499442053658719
STU00671,Keya Malhotra,8.22,reserved,Surat,INT00008,Cognizant,Full Stack Developer Intern,Chennai,25638.0,On-site,0.522927550659605,0.7063863014169188
STU00316,Anika T. Jindal,7.27,female,Kolkata,INT00037,Swiggy,Machine Learning Intern,Pune,50945.0,Hybrid,0.5441325771145307,0.6740439198903204
STU00602,Sara Kumar,8.03,general,Gurgaon,INT00010,PwC,Business Analyst Intern,Hyderabad,44652.0,On-site,0.5633625181772963,0.6451133245874715
STU00126,Priya Q. Singh,6.73,general,Chennai,INT00049,McKinsey,Data Science Intern,Bangalore,78465.0,On-site,0.541829487008155,0.6768907225229489
STU00540,Kartik Joshi,6.02,general,Pune,INT00035,TCS,Product Management Intern,Pune,39272.0,Hybrid,0.5605063459558596,0.6480750604243003
STU00778,Sara Chauhan,6.78,general,Pune,INT00037,Swiggy,Machine Learning Intern,Pune,50945.0,Hybrid,0.5554218522836448,0.654846082828175
STU00584,Arnav Verma,6.77,general,Hyderabad,INT00157,ICICI Bank,Strategy Intern,Hyderabad,91248.0,Hybrid,0.614982228334096,0.5648443869387232
STU00767,Ravi X. Pandey,6.41,general,Bangalore,INT00103,Flipkart,Data Analyst Intern,Bangalore,57222.0,On-site,0.5479304946155406,0.6650520006648771
STU00883,Amit Kumar,8.08,general,Surat,INT00191,Axis Bank,Backend Developer Intern,Kolkata,116850.0,Remote,0.5924898821744677,0.5974056038837738
STU00541,Amit Z. Nair,6.43,reserved,Chennai,INT00122,Amazon,Data Analyst Intern,Chennai,108477.0,On-site,0.5862256750091892,0.6066719510361073
STU00001,Daksh N. Chopra,7.21,general,Hyderabad,INT00086,PhonePe,Android Developer Intern,Gurgaon,76415.0,On-site,0.5421677194881097,0.6721990575325648
STU00009,Pari J. Bansal,8.07,general,Noida,INT00146,Cognizant,React Developer Intern,Gurgaon,48092.0,On-site,0.5168775156869461,0.7099246414913472
STU00563,Tara A. Verma,6.79,general,Ahmedabad,INT00156,TCS,Business Analyst Intern,Chennai,33979.0,On-site,0.5526797712636691,0.655724202665818
STU00834,Pooja Shah,6.07,rural,Delhi,INT00118,EY,Data Analyst Intern,Hyderabad,65948.0,Remote,0.5633166065119865,0.6379222601437915
STU00412,Riya Goyal,7.38,rural,Chennai,INT00037,Swiggy,Machine Learning Intern,Pune,50945.0,Hybrid,0.591245473098604,0.5958050980222896
STU00981,Riya Pandey,8.15,rural,Hyderabad,INT00065,Freshworks,Mobile App Developer Intern,Noida,41499.0,On-site,0.5171406071793829,0.7069397422434524
STU00284,Sneha Nair,7.33,female,Delhi,INT00135,TCS,Business Analyst Intern,Bangalore,36659.0,On-site,0.549788324528837,0.6550170870262009
STU00192,Atharv Chauhan,7.32,general,Noida,INT00088,Amazon,ML Engineer Intern,Pune,97486.0,On-site,0.5478232844864213,0.6574167160025373
